Time Elapsed,Fish Eaten
5892,90
5893,90
5894,90
5895,90
5896,90
5897,90
5898,91
5899,91
5900,91
5901,91
5902,91
5903,91
5904,91
5905,91
5906,91
5907,91
5908,91
5909,91
5910,91
5911,91
5912,91
5913,91
5914,91
5915,91
5916,91
5917,91
5918,91
5919,91
5920,91
5921,91
5922,91
5923,91
5924,91
5925,91
5926,91
5927,91
5928,91
5929,91
5930,91
5931,91
5932,91
5933,91
5934,91
5935,91
5936,91
5937,91
5938,91
5939,91
5940,91
5941,91
5942,91
5943,91
5944,91
5945,91
5946,91
5947,91
5948,91
5949,91
5950,91
5951,91
5952,91
5953,91
5954,91
5955,91
5956,91
5957,91
5958,91
5959,91
5960,91
5961,91
5962,91
5963,91
5964,91
5965,92
5966,92
5967,92
5968,92
5969,92
5970,92
5971,92
5972,92
5973,92
5974,92
5975,92
5976,92
5977,92
5978,92
5979,92
5980,92
5981,92
5982,92
5983,92
5984,92
5985,92
5986,92
5987,92
5988,92
5989,92
5990,92
5991,92
5992,92
5993,92
5994,92
5995,92
5996,92
5997,92
5998,92
5999,92
6000,92
6001,92
6002,92
6003,92
6004,92
6005,92
6006,92
6007,92
6008,92
6009,92
6010,92
6011,92
6012,92
6013,92
6014,92
6015,92
6016,92
6017,92
6018,92
6019,92
6020,92
6021,92
6022,92
6023,92
6024,92
6025,92
6026,92
6027,92
6028,92
6029,92
6030,92
6031,92
6032,92
6033,92
6034,92
6035,93
6036,93
6037,93
6038,93
6039,93
6040,93
6041,93
6042,93
6043,93
6044,93
6045,93
6046,93
6047,93
6048,93
6049,93
6050,93
6051,93
6052,93
6053,93
6054,93
6055,93
6056,93
6057,93
6058,93
6059,93
6060,93
6061,93
6062,93
6063,93
6064,93
6065,93
6066,93
6067,93
6068,93
6069,93
6070,93
6071,93
6072,93
6073,93
6074,93
6075,93
6076,93
6077,93
6078,93
6079,93
6080,93
6081,93
6082,93
6083,93
6084,93
6085,93
6086,93
6087,93
6088,93
6089,93
6090,93
6091,93
6092,93
6093,93
6094,93
6095,93
6096,93
6097,93
6098,93
6099,93
6100,93
6101,93
6102,93
6103,93
6104,94
6105,94
6106,94
6107,94
6108,94
6109,94
6110,94
6111,94
6112,94
6113,94
6114,94
6115,94
6116,94
6117,94
6118,94
6119,94
6120,94
6121,94
6122,94
6123,94
6124,94
6125,94
6126,94
6127,94
6128,94
6129,94
6130,94
6131,94
6132,94
6133,94
6134,94
6135,94
6136,94
6137,94
6138,94
6139,94
6140,94
6141,94
6142,94
6143,94
6144,94
6145,94
6146,94
6147,94
6148,94
6149,94
6150,94
6151,94
6152,94
6153,94
6154,94
6155,94
6156,94
6157,94
6158,94
6159,94
6160,94
6161,94
6162,94
6163,94
6164,94
6165,94
6166,94
6167,94
6168,94
6169,94
6170,95
6171,95
6172,95
6173,95
6174,95
6175,95
6176,95
6177,95
6178,95
6179,95
6180,95
6181,95
6182,95
6183,95
6184,95
6185,95
6186,95
6187,95
6188,95
6189,95
6190,95
6191,95
6192,95
6193,95
6194,95
6195,95
6196,95
6197,95
6198,95
6199,95
6200,95
6201,95
6202,95
6203,95
6204,95
6205,95
6206,95
6207,95
6208,95
6209,95
6210,95
6211,95
6212,95
6213,95
6214,95
6215,95
6216,95
6217,95
6218,95
6219,95
6220,95
6221,95
6222,95
6223,95
6224,95
6225,95
6226,95
6227,95
6228,95
6229,95
6230,95
6231,95
6232,96
6233,96
6234,96
6235,96
6236,96
6237,96
6238,96
6239,96
6240,96
6241,96
6242,96
6243,96
6244,96
6245,96
6246,96
6247,96
6248,96
6249,96
6250,96
6251,96
6252,96
6253,96
6254,96
6255,96
6256,96
6257,96
6258,96
6259,96
6260,96
6261,96
6262,96
6263,96
6264,96
6265,96
6266,96
6267,96
6268,96
6269,96
6270,96
6271,96
6272,96
6273,96
6274,96
6275,96
6276,96
6277,96
6278,96
6279,96
6280,96
6281,96
6282,96
6283,96
6284,96
6285,96
6286,96
6287,96
6288,96
6289,96
6290,96
6291,96
6292,96
6293,96
6294,97
6295,97
6296,97
6297,97
6298,97
6299,97
6300,97
6301,97
6302,97
6303,97
6304,97
6305,97
6306,97
6307,97
6308,97
6309,97
6310,97
6311,97
6312,97
6313,97
6314,97
6315,97
6316,97
6317,97
6318,97
6319,97
6320,97
6321,97
6322,97
6323,97
6324,97
6325,97
6326,97
6327,97
6328,97
6329,97
6330,97
6331,97
6332,97
6333,97
6334,97
6335,97
6336,97
6337,97
6338,97
6339,97
6340,97
6341,97
6342,97
6343,97
6344,97
6345,97
6346,97
6347,97
6348,97
6349,97
6350,97
6351,97
6352,97
6353,97
6354,97
6355,97
6356,97
6357,97
6358,97
6359,97
6360,97
6361,97
6362,97
6363,97
6364,98
6365,98
6366,98
6367,98
6368,98
6369,98
6370,98
6371,98
6372,98
6373,98
6374,98
6375,98
6376,98
6377,98
6378,98
6379,98
6380,98
6381,98
6382,98
6383,98
6384,98
6385,98
6386,98
6387,98
6388,98
6389,98
6390,98
6391,98
6392,98
6393,98
6394,98
6395,98
6396,98
6397,98
6398,98
6399,98
6400,98
6401,98
6402,98
6403,98
6404,98
6405,98
6406,98
6407,98
6408,98
6409,98
6410,98
6411,98
6412,98
6413,98
6414,98
6415,98
6416,98
6417,98
6418,98
6419,98
6420,98
6421,98
6422,98
6423,98
6424,98
6425,98
6426,98
6427,98
6428,98
6429,98
6430,98
6431,98
6432,99
6433,99
6434,99
6435,99
6436,99
6437,99
6438,99
6439,99
6440,99
6441,99
6442,99
6443,99
6444,99
6445,99
6446,99
6447,99
6448,99
6449,99
6450,99
6451,99
6452,99
6453,99
6454,99
6455,99
6456,99
6457,99
6458,99
6459,99
6460,99
6461,99
6462,99
6463,99
6464,99
6465,99
6466,99
6467,99
6468,99
6469,99
6470,99
6471,99
6472,99
6473,99
6474,99
6475,99
6476,99
6477,99
6478,99
6479,99
6480,99
6481,99
6482,99
6483,99
6484,99
6485,99
6486,99
6487,99
6488,99
6489,99
6490,99
6491,99
6492,99
6493,99
6494,99
6495,100
6496,100
6497,100
6498,100
6499,100
6500,100
6501,100
6502,100
6503,100
6504,100
6505,100
6506,100
6507,100
6508,100
6509,100
6510,100
6511,100
6512,100
6513,100
6514,100
6515,100
6516,100
6517,100
6518,100
6519,100
6520,100
6521,100
6522,100
6523,100
6524,100
6525,100
6526,100
6527,100
6528,100
6529,100
6530,100
6531,100
6532,100
6533,100
6534,100
6535,100
6536,100
6537,100
6538,100
6539,100
6540,100
6541,100
6542,100
6543,100
6544,100
6545,100
6546,100
6547,100
6548,100
6549,100
6550,100
6551,100
6552,100
6553,100
6554,100
6555,100
6556,100
6557,100
6558,100
6559,100
6560,100
6561,100
6562,100
6563,100
6564,101
6565,101
6566,101
6567,101
6568,101
6569,101
6570,101
6571,101
6572,101
6573,101
6574,101
6575,101
6576,101
6577,101
6578,101
6579,101
6580,101
6581,101
6582,101
6583,101
6584,101
6585,101
6586,101
6587,101
6588,101
6589,101
6590,101
6591,101
6592,101
6593,101
6594,101
6595,101
6596,101
6597,101
6598,101
6599,101
6600,101
6601,101
6602,101
6603,101
6604,101
6605,101
6606,101
6607,101
6608,101
6609,101
6610,101
6611,101
6612,101
6613,101
6614,101
6615,101
6616,101
6617,101
6618,101
6619,101
6620,101
6621,101
6622,101
6623,101
6624,101
6625,101
6626,101
6627,101
6628,101
6629,101
6630,101
6631,101
6632,102
6633,102
6634,102
6635,102
6636,102
6637,102
6638,102
6639,102
6640,102
6641,102
6642,102
6643,102
6644,102
6645,102
6646,102
6647,102
6648,102
6649,102
6650,102
6651,102
6652,102
6653,102
6654,102
6655,102
6656,102
6657,102
6658,102
6659,102
6660,102
6661,102
6662,102
6663,102
6664,102
6665,102
6666,102
6667,102
6668,102
6669,102
6670,102
6671,102
6672,102
6673,102
6674,102
6675,102
6676,102
6677,102
6678,102
6679,102
6680,102
6681,102
6682,102
6683,102
6684,102
6685,102
6686,102
6687,102
6688,102
6689,102
6690,102
6691,102
6692,102
6693,102
6694,102
6695,102
6696,102
6697,102
6698,102
6699,102
6700,103
6701,103
6702,103
6703,103
6704,103
6705,103
6706,103
6707,103
6708,103
6709,103
6710,103
6711,103
6712,103
6713,103
6714,103
6715,103
6716,103
6717,103
6718,103
6719,103
6720,103
6721,103
6722,103
6723,103
6724,103
6725,103
6726,103
6727,103
6728,103
6729,103
6730,103
6731,103
6732,103
6733,103
6734,103
6735,103
6736,103
6737,103
6738,103
6739,103
6740,103
6741,103
6742,103
6743,103
6744,103
6745,103
6746,103
6747,103
6748,103
6749,103
6750,103
6751,103
6752,103
6753,103
6754,103
6755,103
6756,103
6757,103
6758,103
6759,103
6760,103
6761,103
6762,104
6763,104
6764,104
6765,104
6766,104
6767,104
6768,104
6769,104
6770,104
6771,104
6772,104
6773,104
6774,104
6775,104
6776,104
6777,104
6778,104
6779,104
6780,104
6781,104
6782,104
6783,104
6784,104
6785,104
6786,104
6787,104
6788,104
6789,104
6790,104
6791,104
6792,104
6793,104
6794,104
6795,104
6796,104
6797,104
6798,104
6799,104
6800,104
6801,104
6802,104
6803,104
6804,104
6805,104
6806,104
6807,104
6808,104
6809,104
6810,104
6811,104
6812,104
6813,104
6814,104
6815,104
6816,104
6817,104
6818,104
6819,104
6820,104
6821,104
6822,104
6823,104
6824,104
6825,105
6826,105
6827,105
6828,105
6829,105
6830,105
6831,105
6832,105
6833,105
6834,105
6835,105
6836,105
6837,105
6838,105
6839,105
6840,105
6841,105
6842,105
6843,105
6844,105
6845,105
6846,105
6847,105
6848,105
6849,105
6850,105
6851,105
6852,105
6853,105
6854,105
6855,105
6856,105
6857,105
6858,105
6859,105
6860,105
6861,105
6862,105
6863,105
6864,105
6865,105
6866,105
6867,105
6868,105
6869,105
6870,105
6871,105
6872,105
6873,105
6874,105
6875,105
6876,105
6877,105
6878,105
6879,105
6880,105
6881,105
6882,105
6883,105
6884,105
6885,105
6886,105
6887,105
6888,105
6889,105
6890,106
6891,106
6892,106
6893,106
6894,106
6895,106
6896,106
6897,106
6898,106
6899,106
6900,106
6901,106
6902,106
6903,106
6904,106
6905,106
6906,106
6907,106
6908,106
6909,106
6910,106
6911,106
6912,106
6913,106
6914,106
6915,106
6916,106
6917,106
6918,106
6919,106
6920,106
6921,106
6922,106
6923,106
6924,106
6925,106
6926,106
6927,106
6928,106
6929,106
6930,106
6931,106
6932,106
6933,106
6934,106
6935,106
6936,106
6937,106
6938,106
6939,106
6940,106
6941,106
6942,106
6943,106
6944,106
6945,106
6946,106
6947,106
6948,106
6949,106
6950,106
6951,106
6952,106
6953,106
6954,106
6955,106
6956,106
6957,107
6958,107
6959,107
6960,107
6961,107
6962,107
6963,107
6964,107
6965,107
6966,107
6967,107
6968,107
6969,107
6970,107
6971,107
6972,107
6973,107
6974,107
6975,107
6976,107
6977,107
6978,107
6979,107
6980,107
6981,107
6982,107
6983,107
6984,107
6985,107
6986,107
6987,107
6988,107
6989,107
6990,107
6991,107
6992,107
6993,107
6994,107
6995,107
6996,107
6997,107
6998,107
6999,107
7000,107
7001,107
7002,107
7003,107
7004,107
7005,107
7006,107
7007,107
7008,107
7009,107
7010,107
7011,107
7012,107
7013,107
7014,107
7015,107
7016,107
7017,107
7018,107
7019,107
7020,107
7021,107
7022,107
7023,108
7024,108
7025,108
7026,108
7027,108
7028,108
7029,108
7030,108
7031,108
7032,108
7033,108
7034,108
7035,108
7036,108
7037,108
7038,108
7039,108
7040,108
7041,108
7042,108
7043,108
7044,108
7045,108
7046,108
7047,108
7048,108
7049,108
7050,108
7051,108
7052,108
7053,108
7054,108
7055,108
7056,108
7057,108
7058,108
7059,108
7060,108
7061,108
7062,108
7063,108
7064,108
7065,108
7066,108
7067,108
7068,108
7069,108
7070,108
7071,108
7072,108
7073,108
7074,108
7075,108
7076,108
7077,108
7078,108
7079,108
7080,108
7081,108
7082,108
7083,108
7084,108
7085,108
7086,108
7087,108
7088,108
7089,108
7090,108
7091,109
7092,109
7093,109
7094,109
7095,109
7096,109
7097,109
7098,109
7099,109
7100,109
7101,109
7102,109
7103,109
7104,109
7105,109
7106,109
7107,109
7108,109
7109,109
7110,109
7111,109
7112,109
7113,109
7114,109
7115,109
7116,109
7117,109
7118,109
7119,109
7120,109
7121,109
7122,109
7123,109
7124,109
7125,109
7126,109
7127,109
7128,109
7129,109
7130,109
7131,109
7132,109
7133,109
7134,109
7135,109
7136,109
7137,109
7138,109
7139,109
7140,109
7141,109
7142,109
7143,109
7144,109
7145,109
7146,109
7147,109
7148,109
7149,109
7150,109
7151,109
7152,109
7153,110
7154,110
7155,110
7156,110
7157,110
7158,110
7159,110
7160,110
7161,110
7162,110
7163,110
7164,110
7165,110
7166,110
7167,110
7168,110
7169,110
7170,110
7171,110
7172,110
7173,110
7174,110
7175,110
7176,110
7177,110
7178,110
7179,110
7180,110
7181,110
7182,110
7183,110
7184,110
7185,110
7186,110
7187,110
7188,110
7189,110
7190,110
7191,110
7192,110
7193,110
7194,110
7195,110
7196,110
7197,110
7198,110
7199,110
7200,110
7201,110
7202,110
7203,110
7204,110
7205,110
7206,110
7207,110
7208,110
7209,110
7210,110
7211,110
7212,110
7213,110
7214,110
7215,111
7216,111
7217,111
7218,111
7219,111
7220,111
7221,111
7222,111
7223,111
7224,111
7225,111
7226,111
7227,111
7228,111
7229,111
7230,111
7231,111
7232,111
7233,111
7234,111
7235,111
7236,111
7237,111
7238,111
7239,111
7240,111
7241,111
7242,111
7243,111
7244,111
7245,111
7246,111
7247,111
7248,111
7249,111
7250,111
7251,111
7252,111
7253,111
7254,111
7255,111
7256,111
7257,111
7258,111
7259,111
7260,111
7261,111
7262,111
7263,111
7264,111
7265,111
7266,111
7267,111
7268,111
7269,111
7270,111
7271,111
7272,111
7273,111
7274,111
7275,111
7276,111
7277,111
7278,111
7279,111
7280,111
7281,111
7282,111
7283,111
7284,111
7285,112
7286,112
7287,112
7288,112
7289,112
7290,112
7291,112
7292,112
7293,112
7294,112
7295,112
7296,112
7297,112
7298,112
7299,112
7300,112
7301,112
7302,112
7303,112
7304,112
7305,112
7306,112
7307,112
7308,112
7309,112
7310,112
7311,112
7312,112
7313,112
7314,112
7315,112
7316,112
7317,112
7318,112
7319,112
7320,112
7321,112
7322,112
7323,112
7324,112
7325,112
7326,112
7327,112
7328,112
7329,112
7330,112
7331,112
7332,112
7333,112
7334,112
7335,112
7336,112
7337,112
7338,112
7339,112
7340,112
7341,112
7342,112
7343,112
7344,112
7345,112
7346,112
7347,112
7348,113
7349,113
7350,113
7351,113
7352,113
7353,113
7354,113
7355,113
7356,113
7357,113
7358,113
7359,113
7360,113
7361,113
7362,113
7363,113
7364,113
7365,113
7366,113
7367,113
7368,113
7369,113
7370,113
7371,113
7372,113
7373,113
7374,113
7375,113
7376,113
7377,113
7378,113
7379,113
7380,113
7381,113
7382,113
7383,113
7384,113
7385,113
7386,113
7387,113
7388,113
7389,113
7390,113
7391,113
7392,113
7393,113
7394,113
7395,113
7396,113
7397,113
7398,113
7399,113
7400,113
7401,113
7402,113
7403,113
7404,113
7405,113
7406,113
7407,113
7408,113
7409,113
7410,113
7411,113
7412,113
7413,113
7414,113
7415,113
7416,113
7417,113
7418,113
7419,114
7420,114
7421,114
7422,114
7423,114
7424,114
7425,114
7426,114
7427,114
7428,114
7429,114
7430,114
7431,114
7432,114
7433,114
7434,114
7435,114
7436,114
7437,114
7438,114
7439,114
7440,114
7441,114
7442,114
7443,114
7444,114
7445,114
7446,114
7447,114
7448,114
7449,114
7450,114
7451,114
7452,114
7453,114
7454,114
7455,114
7456,114
7457,114
7458,114
7459,114
7460,114
7461,114
7462,114
7463,114
7464,114
7465,114
7466,114
7467,114
7468,114
7469,114
7470,114
7471,114
7472,114
7473,114
7474,114
7475,114
7476,114
7477,115
7478,115
7479,115
7480,115
7481,115
7482,115
7483,115
7484,115
7485,115
7486,115
7487,115
7488,115
7489,115
7490,115
7491,115
7492,115
7493,115
7494,115
7495,115
7496,115
7497,115
7498,115
7499,115
7500,115
7501,115
7502,115
7503,115
7504,115
7505,115
7506,115
7507,115
7508,115
7509,115
7510,115
7511,115
7512,115
7513,115
7514,115
7515,115
7516,115
7517,115
7518,115
7519,115
7520,115
7521,115
7522,115
7523,115
7524,115
7525,115
7526,115
7527,115
7528,115
7529,115
7530,115
7531,115
7532,115
7533,115
7534,115
7535,115
7536,115
7537,115
7538,115
7539,115
7540,115
7541,115
7542,115
7543,115
7544,115
7545,115
7546,115
7547,115
7548,115
7549,115
7550,115
7551,115
7552,115
7553,116
7554,116
7555,116
7556,116
7557,116
7558,116
7559,116
7560,116
7561,116
7562,116
7563,116
7564,116
7565,116
7566,116
7567,116
7568,116
7569,116
7570,116
7571,116
7572,116
7573,116
7574,116
7575,116
7576,116
7577,116
7578,116
7579,116
7580,116
7581,116
7582,116
7583,116
7584,116
7585,116
7586,116
7587,116
7588,116
7589,116
7590,116
7591,116
7592,116
7593,116
7594,116
7595,116
7596,116
7597,116
7598,116
7599,116
7600,116
7601,116
7602,116
7603,116
7604,116
7605,116
7606,116
7607,116
7608,116
7609,116
7610,116
7611,116
7612,116
7613,117
7614,117
7615,117
7616,117
7617,117
7618,117
7619,117
7620,117
7621,117
7622,117
7623,117
7624,117
7625,117
7626,117
7627,117
7628,117
7629,117
7630,117
7631,117
7632,117
7633,117
7634,117
7635,117
7636,117
7637,117
7638,117
7639,117
7640,117
7641,117
7642,117
7643,117
7644,117
7645,117
7646,117
7647,117
7648,117
7649,117
7650,117
7651,117
7652,117
7653,117
7654,117
7655,117
7656,117
7657,117
7658,117
7659,117
7660,117
7661,117
7662,117
7663,117
7664,117
7665,117
7666,117
7667,117
7668,117
7669,117
7670,117
7671,117
7672,117
7673,117
7674,117
7675,118
7676,118
7677,118
7678,118
7679,118
7680,118
7681,118
7682,118
7683,118
7684,118
7685,118
7686,118
7687,118
7688,118
7689,118
7690,118
7691,118
7692,118
7693,118
7694,118
7695,118
7696,118
7697,118
7698,118
7699,118
7700,118
7701,118
7702,118
7703,118
7704,118
7705,118
7706,118
7707,118
7708,118
7709,118
7710,118
7711,118
7712,118
7713,118
7714,118
7715,118
7716,118
7717,118
7718,118
7719,118
7720,118
7721,118
7722,118
7723,118
7724,118
7725,118
7726,118
7727,118
7728,118
7729,118
7730,118
7731,118
7732,118
7733,118
7734,118
7735,118
7736,118
7737,118
7738,118
7739,118
7740,118
7741,118
7742,118
7743,118
7744,119
7745,119
7746,119
7747,119
7748,119
7749,119
7750,119
7751,119
7752,119
7753,119
7754,119
7755,119
7756,119
7757,119
7758,119
7759,119
7760,119
7761,119
7762,119
7763,119
7764,119
7765,119
7766,119
7767,119
7768,119
7769,119
7770,119
7771,119
7772,119
7773,119
7774,119
7775,119
7776,119
7777,119
7778,119
7779,119
7780,119
7781,119
7782,119
7783,119
7784,119
7785,119
7786,119
7787,119
7788,119
7789,119
7790,119
7791,119
7792,119
7793,119
7794,119
7795,119
7796,119
7797,119
7798,119
7799,119
7800,119
7801,119
7802,119
7803,119
7804,119
7805,119
7806,119
7807,119
7808,119
7809,119
7810,119
7811,119
7812,119
7813,119
7814,120
7815,120
7816,120
7817,120
7818,120
7819,120
7820,120
7821,120
7822,120
7823,120
7824,120
7825,120
7826,120
7827,120
7828,120
7829,120
7830,120
7831,120
7832,120
7833,120
7834,120
7835,120
7836,120
7837,120
7838,120
7839,120
7840,120
7841,120
7842,120
7843,120
7844,120
7845,120
7846,120
7847,120
7848,120
7849,120
7850,120
7851,120
7852,120
7853,120
7854,120
7855,120
7856,120
7857,120
7858,120
7859,120
7860,120
7861,120
7862,120
7863,120
7864,120
7865,120
7866,120
7867,120
7868,120
7869,120
7870,120
7871,120
7872,120
7873,120
7874,120
7875,120
7876,120
7877,120
7878,120
7879,120
7880,120
7881,120
7882,121
7883,121
7884,121
7885,121
7886,121
7887,121
7888,121
7889,121
7890,121
7891,121
7892,121
7893,121
7894,121
7895,121
7896,121
7897,121
7898,121
7899,121
7900,121
7901,121
7902,121
7903,121
7904,121
7905,121
7906,121
7907,121
7908,121
7909,121
7910,121
7911,121
7912,121
7913,121
7914,121
7915,121
7916,121
7917,121
7918,121
7919,121
7920,121
7921,121
7922,121
7923,121
7924,121
7925,121
7926,121
7927,121
7928,121
7929,121
7930,121
7931,121
7932,121
7933,121
7934,121
7935,121
7936,121
7937,121
7938,121
7939,121
7940,121
7941,121
7942,121
7943,121
7944,121
7945,121
7946,121
7947,121
7948,121
7949,121
7950,122
7951,122
7952,122
7953,122
7954,122
7955,122
7956,122
7957,122
7958,122
7959,122
7960,122
7961,122
7962,122
7963,122
7964,122
7965,122
7966,122
7967,122
7968,122
7969,122
7970,122
7971,122
7972,122
7973,122
7974,122
7975,122
7976,122
7977,122
7978,122
7979,122
7980,122
7981,122
7982,122
7983,122
7984,122
7985,122
7986,122
7987,122
7988,122
7989,122
7990,122
7991,122
7992,122
7993,122
7994,122
7995,122
7996,122
7997,122
7998,122
7999,122
8000,122
8001,122
8002,122
8003,122
8004,122
8005,122
8006,122
8007,122
8008,122
8009,122
8010,122
8011,122
8012,122
8013,122
8014,122
8015,123
8016,123
8017,123
8018,123
8019,123
8020,123
8021,123
8022,123
8023,123
8024,123
8025,123
8026,123
8027,123
8028,123
8029,123
8030,123
8031,123
8032,123
8033,123
8034,123
8035,123
8036,123
8037,123
8038,123
8039,123
8040,123
8041,123
8042,123
8043,123
8044,123
8045,123
8046,123
8047,123
8048,123
8049,123
8050,123
8051,123
8052,123
8053,123
8054,123
8055,123
8056,123
8057,123
8058,123
8059,123
8060,123
8061,123
8062,123
8063,123
8064,123
8065,123
8066,123
8067,123
8068,123
8069,123
8070,123
8071,123
8072,123
8073,123
8074,123
8075,123
8076,124
8077,124
8078,124
8079,124
8080,124
8081,124
8082,124
8083,124
8084,124
8085,124
8086,124
8087,124
8088,124
8089,124
8090,124
8091,124
8092,124
8093,124
8094,124
8095,124
8096,124
8097,124
8098,124
8099,124
8100,124
8101,124
8102,124
8103,124
8104,124
8105,124
8106,124
8107,124
8108,124
8109,124
8110,124
8111,124
8112,124
8113,124
8114,124
8115,124
8116,124
8117,124
8118,124
8119,124
8120,124
8121,124
8122,124
8123,124
8124,124
8125,124
8126,124
8127,124
8128,124
8129,124
8130,124
8131,124
8132,124
8133,124
8134,124
8135,124
8136,124
8137,124
8138,124
8139,124
8140,124
8141,125
8142,125
8143,125
8144,125
8145,125
8146,125
8147,125
8148,125
8149,125
8150,125
8151,125
8152,125
8153,125
8154,125
8155,125
8156,125
8157,125
8158,125
8159,125
8160,125
8161,125
8162,125
8163,125
8164,125
8165,125
8166,125
8167,125
8168,125
8169,125
8170,125
8171,125
8172,125
8173,125
8174,125
8175,125
8176,125
8177,125
8178,125
8179,125
8180,125
8181,125
8182,125
8183,125
8184,125
8185,125
8186,125
8187,125
8188,125
8189,125
8190,125
8191,125
8192,125
8193,125
8194,125
8195,125
8196,125
8197,125
8198,125
8199,125
8200,125
8201,125
8202,125
8203,125
8204,125
8205,126
8206,126
8207,126
8208,126
8209,126
8210,126
8211,126
8212,126
8213,126
8214,126
8215,126
8216,126
8217,126
8218,126
8219,126
8220,126
8221,126
8222,126
8223,126
8224,126
8225,126
8226,126
8227,126
8228,126
8229,126
8230,126
8231,126
8232,126
8233,126
8234,126
8235,126
8236,126
8237,126
8238,126
8239,126
8240,126
8241,126
8242,126
8243,126
8244,126
8245,126
8246,126
8247,126
8248,126
8249,126
8250,126
8251,126
8252,126
8253,126
8254,126
8255,126
8256,126
8257,126
8258,126
8259,126
8260,126
8261,126
8262,126
8263,126
8264,126
8265,126
8266,126
8267,126
8268,127
8269,127
8270,127
8271,127
8272,127
8273,127
8274,127
8275,127
8276,127
8277,127
8278,127
8279,127
8280,127
8281,127
8282,127
8283,127
8284,127
8285,127
8286,127
8287,127
8288,127
8289,127
8290,127
8291,127
8292,127
8293,127
8294,127
8295,127
8296,127
8297,127
8298,127
8299,127
8300,127
8301,127
8302,127
8303,127
8304,127
8305,127
8306,127
8307,127
8308,127
8309,127
8310,127
8311,127
8312,127
8313,127
8314,127
8315,127
8316,127
8317,127
8318,127
8319,127
8320,127
8321,127
8322,127
8323,127
8324,127
8325,127
8326,127
8327,127
8328,127
8329,127
8330,127
8331,127
8332,127
8333,128
8334,128
8335,128
8336,128
8337,128
8338,128
8339,128
8340,128
8341,128
8342,128
8343,128
8344,128
8345,128
8346,128
8347,128
8348,128
8349,128
8350,128
8351,128
8352,128
8353,128
8354,128
8355,128
8356,128
8357,128
8358,128
8359,128
8360,128
8361,128
8362,128
8363,128
8364,128
8365,128
8366,128
8367,128
8368,128
8369,128
8370,128
8371,128
8372,128
8373,128
8374,128
8375,128
8376,128
8377,128
8378,128
8379,128
8380,128
8381,128
8382,128
8383,128
8384,128
8385,128
8386,128
8387,128
8388,128
8389,128
8390,128
8391,128
8392,128
8393,128
8394,128
8395,129
8396,129
8397,129
8398,129
8399,129
8400,129
8401,129
8402,129
8403,129
8404,129
8405,129
8406,129
8407,129
8408,129
8409,129
8410,129
8411,129
8412,129
8413,129
8414,129
8415,129
8416,129
8417,129
8418,129
8419,129
8420,129
8421,129
8422,129
8423,129
8424,129
8425,129
8426,129
8427,129
8428,129
8429,129
8430,129
8431,129
8432,129
8433,129
8434,129
8435,129
8436,129
8437,129
8438,129
8439,129
8440,129
8441,130
8442,130
8443,130
8444,130
8445,130
8446,130
8447,130
8448,130
8449,130
8450,130
8451,130
8452,130
8453,130
8454,130
8455,130
8456,130
8457,130
8458,130
8459,130
8460,130
8461,130
8462,130
8463,130
8464,130
8465,130
8466,130
8467,130
8468,130
8469,130
8470,130
8471,130
8472,130
8473,130
8474,130
8475,130
8476,130
8477,130
8478,130
8479,130
8480,130
8481,130
8482,130
8483,130
8484,130
8485,130
8486,130
8487,130
8488,130
8489,130
8490,130
8491,130
8492,130
8493,130
8494,130
8495,130
8496,130
8497,130
8498,130
8499,130
8500,131
8501,131
8502,131
8503,131
8504,131
8505,131
8506,131
8507,131
8508,131
8509,131
8510,131
8511,131
8512,131
8513,131
8514,131
8515,131
8516,131
8517,131
8518,131
8519,131
8520,131
8521,131
8522,131
8523,131
8524,131
8525,131
8526,131
8527,131
8528,131
8529,131
8530,131
8531,131
8532,131
8533,131
8534,131
8535,131
8536,131
8537,131
8538,131
8539,131
8540,131
8541,131
8542,131
8543,131
8544,131
8545,131
8546,131
8547,131
8548,131
8549,131
8550,131
8551,131
8552,131
8553,131
8554,131
8555,131
8556,131
8557,131
8558,131
8559,131
8560,131
8561,131
8562,131
8563,131
8564,131
8565,131
8566,131
8567,131
8568,132
8569,132
8570,132
8571,132
8572,132
8573,132
8574,132
8575,132
8576,132
8577,132
8578,132
8579,132
8580,132
8581,132
8582,132
8583,132
8584,132
8585,132
8586,132
8587,132
8588,132
8589,132
8590,132
8591,132
8592,132
8593,132
8594,132
8595,132
8596,132
8597,132
8598,132
8599,132
8600,132
8601,132
8602,132
8603,132
8604,132
8605,132
8606,132
8607,132
8608,132
8609,132
8610,132
8611,132
8612,132
8613,132
8614,132
8615,132
8616,132
8617,132
8618,132
8619,132
8620,132
8621,132
8622,132
8623,132
8624,132
8625,132
8626,132
8627,132
8628,132
8629,132
8630,132
8631,132
8632,132
8633,132
8634,132
8635,132
8636,132
8637,133
8638,133
8639,133
8640,133
8641,133
8642,133
8643,133
8644,133
8645,133
8646,133
8647,133
8648,133
8649,133
8650,133
8651,133
8652,133
8653,133
8654,133
8655,133
8656,133
8657,133
8658,133
8659,133
8660,133
8661,133
8662,133
8663,133
8664,133
8665,133
8666,133
8667,133
8668,133
8669,133
8670,133
8671,133
8672,133
8673,133
8674,133
8675,133
8676,133
8677,133
8678,133
8679,133
8680,133
8681,133
8682,133
8683,133
8684,133
8685,133
8686,133
8687,133
